controller,difficulty,seed,success,collision,timeout,steps,time_s,path_m,min_clearance_m,progress,decision_us
modified_fly,dense,7018,True,False,False,272,21.76,66.36913969270918,0.5106647998847236,0.9771186390922979,64.98088238432126
modified_fly,dense,7019,True,False,False,337,26.96,84.7573594991414,0.8294962162463366,0.9800850379610441,64.5543031673602
modified_fly,dense,7020,True,False,False,444,35.52,95.44050150911383,0.31749916311285453,0.9786658482193765,64.5092342139079
modified_fly,dense,7021,True,False,False,241,19.28,63.24556891953577,3.1744100554461205,0.9776616693375626,64.29086989023688
modified_fly,dense,7022,True,False,False,264,21.12,62.30507007551728,0.6100005618285707,0.977377358178136,64.229544174547
modified_fly,dense,7023,True,False,False,307,24.560000000000002,67.44813210592741,0.19442967886027374,0.9763744671819837,66.27068317916961
modified_fly,dense,7024,True,False,False,398,31.84,89.10605195873995,0.0741022363988666,0.9789920535400864,65.52085483121456
modified_fly,dense,7025,True,False,False,368,29.44,81.71443557608558,0.20452729129849123,0.9784512694592625,65.09864041341326
modified_fly,dense,7026,True,False,False,346,27.68,83.76111669024868,0.6589214283330485,0.9780736104781939,64.65751471164813
modified_fly,dense,7027,True,False,False,232,18.56,62.868608557224995,2.012584021197023,0.9780849972477528,64.1853446973857
modified_fly,dense,7028,True,False,False,296,23.68,70.17893172606377,0.2509082524247561,0.9762041188102322,64.42972969395939
modified_fly,dense,7029,True,False,False,281,22.48,66.11124709699416,0.7095443174076288,0.9787057648807977,65.08362904983139
classical_vfh,dense,7000,True,False,False,314,25.12,50.124530019392424,0.022427609967352824,0.9812469404494063,56.87993582616898
classical_vfh,dense,7001,True,False,False,299,23.92,50.06357588286649,0.022544379793400626,0.9799293464857535,57.63712363242854
classical_vfh,dense,7002,True,False,False,276,22.080000000000002,49.58479698192413,0.022528078516829808,0.980853215183954,56.99347894878356
classical_vfh,dense,7003,True,False,False,269,21.52,48.82726504474784,0.0059461721254423505,0.9765453008949568,57.81747289105807
classical_vfh,dense,7004,True,False,False,325,26.0,49.5524375380364,0.018075836317620553,0.9779559245837588,57.66738510618989
classical_vfh,dense,7005,True,False,False,227,18.16,49.31838926509387,0.03799351182241395,0.9783152179981615,57.64977907503459
classical_vfh,dense,7006,True,False,False,317,25.36,50.11350052145759,0.017738384825514153,0.9815232328690459,58.288011998848916
classical_vfh,dense,7007,True,False,False,179,14.32,49.056101344619194,0.3838247007203539,0.9811220268923839,57.177095252541854
classical_vfh,dense,7008,True,False,False,273,21.84,52.64350689874067,0.18872436198163833,0.9795917831981471,56.907326394978625
classical_vfh,dense,7009,True,False,False,273,21.84,50.74543017373878,0.035786519835753205,0.977342933757377,58.246153127913786
classical_vfh,dense,7010,True,False,False,287,22.96,50.50156759523952,0.01659782055688952,0.9791724982831176,56.71846628017101
classical_vfh,dense,7011,True,False,False,279,22.32,51.786197730042026,0.014226817551675985,0.9804064390167228,59.072043217625136
classical_vfh,dense,7012,True,False,False,260,20.8,49.44114455780347,0.014639278340758732,0.977577858509105,56.666537756637595
classical_vfh,dense,7013,True,False,False,268,21.44,49.859954928771074,0.005121538771140743,0.9782680034505391,58.158208075702305
classical_vfh,dense,7014,True,False,False,304,24.32,49.39048113304037,0.022648046338512806,0.9818404564936103,57.17105283876759
classical_vfh,dense,7015,True,False,False,267,21.36,49.68170746180276,0.01873495566052652,0.9787711400339242,57.293632009314294
classical_vfh,dense,7016,True,False,False,252,20.16,49.43512996723994,0.07070699423129989,0.980463770794827,57.87420677878554
classical_vfh,dense,7017,True,False,False,310,24.8,54.634501547792695,0.04623478711364859,0.9763761064618417,58.03516063268386
classical_vfh,dense,7018,True,False,False,368,29.44,52.16603349894424,0.01651021992903967,0.9770551488688967,58.02527242770378
classical_vfh,dense,7019,True,False,False,213,17.04,49.38707124273584,0.050081889506195854,0.9816310101576933,57.394835062788474
classical_vfh,dense,7020,True,False,False,251,20.080000000000002,49.90926556489878,0.018403057524269073,0.9796880605317863,58.02151362552675
classical_vfh,dense,7021,True,False,False,262,20.96,49.362579603621185,0.034420799133310975,0.9768294761664511,57.56335842639976
classical_vfh,dense,7022,True,False,False,281,22.48,51.3175728661648,0.06112610064287072,0.9795870476750173,56.76903879167214
classical_vfh,dense,7023,True,False,False,253,20.240000000000002,50.22231582789681,0.004331384700883678,0.978325675196763,58.32608796567785
classical_vfh,dense,7024,True,False,False,368,29.44,49.3863043880231,0.021119155374939247,0.9775154095640096,57.001358784517556
classical_vfh,dense,7025,True,False,False,322,25.76,49.805354595976446,0.041190682913579746,0.9785667907135567,57.35341585689566
classical_vfh,dense,7026,True,False,False,249,19.92,49.20642469797926,0.024770374561872144,0.9814571640797,59.19076259206816
classical_vfh,dense,7027,True,False,False,339,27.12,50.302851766770885,0.01377555503111294,0.9788577992266138,57.79498473776829
classical_vfh,dense,7028,True,False,False,325,26.0,49.41257719786959,0.050889472928023594,0.9791349391909511,58.003692314601864
classical_vfh,dense,7029,True,False,False,307,24.560000000000002,49.80838796461874,0.04581716471799657,0.9784024029230853,58.72280193577711
